585593,NPM,eslint-loader,145395,0.1.0,2014-12-05 08:03:50 UTC,2015-01-27 15:36:32 UTC,2015-01-27 15:36:32 UTC,
2949881,NPM,eslint-loader,145395,0.10.0,2015-04-13 05:28:26 UTC,2015-04-13 05:29:19 UTC,2015-04-13 05:29:19 UTC,
3006592,NPM,eslint-loader,145395,0.11.0,2015-04-27 04:06:03 UTC,2015-04-27 04:09:46 UTC,2015-04-27 04:09:46 UTC,
3006978,NPM,eslint-loader,145395,0.11.1,2015-04-27 07:50:07 UTC,2015-04-27 08:00:25 UTC,2015-04-27 08:00:25 UTC,
3056172,NPM,eslint-loader,145395,0.11.2,2015-05-11 08:21:31 UTC,2015-05-11 08:30:15 UTC,2015-05-11 08:30:15 UTC,
3172076,NPM,eslint-loader,145395,0.12.0,2015-06-04 05:55:02 UTC,2015-06-04 05:59:32 UTC,2015-06-04 05:59:32 UTC,
3211171,NPM,eslint-loader,145395,0.13.0,2015-06-14 20:40:04 UTC,2015-06-14 20:50:33 UTC,2015-06-14 20:50:33 UTC,
3216028,NPM,eslint-loader,145395,0.14.0,2015-06-15 21:17:40 UTC,2015-06-15 21:19:27 UTC,2015-06-15 21:19:27 UTC,
3271421,NPM,eslint-loader,145395,0.14.1,2015-06-29 05:36:21 UTC,2015-06-29 05:39:45 UTC,2015-06-29 05:39:45 UTC,
3349942,NPM,eslint-loader,145395,0.14.2,2015-07-18 05:37:27 UTC,2015-07-18 05:39:30 UTC,2015-07-18 05:39:30 UTC,
585597,NPM,eslint-loader,145395,0.2.0,2015-01-23 16:01:16 UTC,2015-01-27 15:36:32 UTC,2015-01-27 15:36:32 UTC,
585599,NPM,eslint-loader,145395,0.2.1,2015-01-27 08:32:47 UTC,2015-01-27 15:36:32 UTC,2015-01-27 15:36:32 UTC,
2181585,NPM,eslint-loader,145395,0.3.0,2015-02-10 07:51:38 UTC,2015-02-10 07:49:21 UTC,2015-02-10 07:49:21 UTC,
2647557,NPM,eslint-loader,145395,0.4.0,2015-02-23 18:45:25 UTC,2015-02-23 18:49:35 UTC,2015-02-23 18:49:35 UTC,
2768545,NPM,eslint-loader,145395,0.5.0,2015-03-11 07:00:07 UTC,2015-03-11 07:09:40 UTC,2015-03-11 07:09:40 UTC,
2768625,NPM,eslint-loader,145395,0.6.0,2015-03-11 07:37:59 UTC,2015-03-11 07:39:31 UTC,2015-03-11 07:39:31 UTC,
2792603,NPM,eslint-loader,145395,0.7.0,2015-03-15 19:35:34 UTC,2015-03-15 19:39:28 UTC,2015-03-15 19:39:28 UTC,
2884857,NPM,eslint-loader,145395,0.8.0,2015-03-27 08:04:52 UTC,2015-03-27 08:09:29 UTC,2015-03-27 08:09:29 UTC,
2892109,NPM,eslint-loader,145395,0.9.0,2015-03-29 05:58:03 UTC,2015-03-29 05:59:27 UTC,2015-03-29 05:59:27 UTC,
3437375,NPM,eslint-loader,145395,1.0.0,2015-08-08 20:18:36 UTC,2015-08-08 20:19:53 UTC,2015-08-08 20:19:53 UTC,
4147100,NPM,eslint-loader,145395,1.1.0,2015-10-08 14:12:55 UTC,2015-10-08 14:24:04 UTC,2015-10-08 14:24:04 UTC,
4268281,NPM,eslint-loader,145395,1.1.1,2015-11-01 17:57:21 UTC,2015-11-01 18:00:08 UTC,2015-11-01 18:00:08 UTC,
4573823,NPM,eslint-loader,145395,1.2.0,2016-01-02 21:45:41 UTC,2016-01-02 21:49:42 UTC,2016-01-02 21:49:42 UTC,
4690955,NPM,eslint-loader,145395,1.2.1,2016-01-26 20:12:04 UTC,2016-01-26 20:20:22 UTC,2016-01-26 20:20:22 UTC,
5031944,NPM,eslint-loader,145395,1.3.0,2016-02-17 06:23:57 UTC,2016-02-17 06:29:59 UTC,2016-02-17 06:29:59 UTC,
6181324,NPM,eslint-loader,145395,1.4.0,2016-07-02 03:42:59 UTC,2016-07-02 03:43:16 UTC,2016-07-02 03:43:16 UTC,
6214271,NPM,eslint-loader,145395,1.4.1,2016-07-07 03:53:24 UTC,2016-07-07 04:05:27 UTC,2016-07-07 04:05:27 UTC,
6443239,NPM,eslint-loader,145395,1.5.0,2016-07-28 06:10:38 UTC,2016-07-28 06:14:46 UTC,2016-07-28 06:14:46 UTC,
6996060,NPM,eslint-loader,145395,1.6.0,2016-10-17 06:47:09 UTC,2016-10-17 06:52:41 UTC,2016-10-17 06:52:41 UTC,
7278197,NPM,eslint-loader,145395,1.6.1,2016-11-02 08:54:06 UTC,2016-11-02 09:06:19 UTC,2016-11-02 09:06:19 UTC,
8351670,NPM,eslint-loader,145395,1.6.2,2017-02-22 08:30:25 UTC,2017-02-22 11:10:30 UTC,2017-02-22 11:10:30 UTC,
8351673,NPM,eslint-loader,145395,1.6.3,2017-02-22 11:07:48 UTC,2017-02-22 11:10:41 UTC,2017-02-22 11:10:41 UTC,
